iid,id,gender,partner,pid,match,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,prob_o,age,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec
288,16,1,1,252,0,0,1,6,5,1,6,5,27,5,8,7,8,7,0
288,16,1,3,254,0,0,5,9,8,6,8,5,27,5,8,7,8,7,0
288,16,1,9,260,0,1,8,8,8,7,7,5,27,5,8,7,8,7,0
288,16,1,15,266,1,1,6,8,8,7,5,5,27,5,8,7,8,7,1
288,16,1,2,253,0,1,5,5,6,5,6,6,27,5,8,7,8,7,0
288,16,1,18,269,1,1,7,9,8,7,8,6,27,5,8,7,8,7,1
288,16,1,13,264,0,1,8,7,7,7,7,6,27,5,8,7,8,7,0
288,16,1,4,255,0,0,6,6,6,6,6,6,27,5,8,7,8,7,0
288,16,1,20,271,0,1,7,6,6,6,5,6,27,5,8,7,8,7,0
288,16,1,21,272,0,0,5,5,8,7,10,6,27,5,8,7,8,7,0
288,16,1,5,256,0,0,6,7,7,6,5,6,27,5,8,7,8,7,1
288,16,1,16,267,0,0,5,5,6,6,7,6,27,5,8,7,8,7,0
289,17,1,14,265,0,0,6,6,6,6,6,2,28,4,9,10,8,8,0
289,17,1,6,257,0,0,5,7,7,9,9,3,28,4,9,10,8,8,1
289,17,1,17,268,1,1,5,7,9,6,8,4,28,4,9,10,8,8,1
289,17,1,8,259,0,0,7,8,7,7,7,5,28,4,9,10,8,8,0
289,17,1,4,255,0,0,6,7,7,7,6,5,28,4,9,10,8,8,0
289,17,1,19,270,0,1,6,5,6,4,6,5,28,4,9,10,8,8,0
289,17,1,3,254,0,0,5,7,6,8,5,5,28,4,9,10,8,8,1
289,17,1,9,260,0,1,7,7,8,9,9,5,28,4,9,10,8,8,0
289,17,1,2,253,0,1,7,7,7,7,7,6,28,4,9,10,8,8,0
289,17,1,10,261,0,1,6,7,7,9,8,6,28,4,9,10,8,8,0
289,17,1,12,263,1,1,6,10,9,10,8,6,28,4,9,10,8,8,1
289,17,1,16,267,0,0,5,5,5,6,6,6,28,4,9,10,8,8,0
289,17,1,11,262,0,0,8,8,9,8,8,7,28,4,9,10,8,8,1
289,17,1,20,271,0,1,4,7,7,7,5,7,28,4,9,10,8,8,0
289,17,1,18,269,1,1,8,8,8,7,7,7,28,4,9,10,8,8,1
289,17,1,21,272,0,0,6,6,7,6,5,7,28,4,9,10,8,8,0
289,17,1,15,266,1,1,7,9,8,7,5,7,28,4,9,10,8,8,1
289,17,1,13,264,0,0,6,8,8,8,7,8,28,4,9,10,8,8,1
289,17,1,1,252,0,1,2,6,6,7,6,8,28,4,9,10,8,8,0
289,17,1,5,256,1,1,7,7,6,7,5,8,28,4,9,10,8,8,1
290,18,1,15,266,0,0,8,5,8,2,4,0,34,5,4,5,10,9,1
290,18,1,11,262,0,0,6,6,7,6,7,2,34,5,4,5,10,9,0
290,18,1,14,265,0,0,9,5,8,3,6,2,34,5,4,5,10,9,0
290,18,1,1,252,0,0,4,2,7,1,7,2,34,5,4,5,10,9,0
290,18,1,6,257,0,0,7,8,8,7,7,3,34,5,4,5,10,9,1
290,18,1,3,254,0,0,8,3,3,2,3,3,34,5,4,5,10,9,0
290,18,1,13,264,0,0,5,6,7,7,7,4,34,5,4,5,10,9,0
290,18,1,2,253,0,0,6,7,7,5,7,4,34,5,4,5,10,9,0
290,18,1,10,261,0,1,7,8,7,6,6,5,34,5,4,5,10,9,0
290,18,1,9,260,0,1,7,9,10,6,8,5,34,5,4,5,10,9,0
290,18,1,19,270,0,1,5,6,7,4,6,5,34,5,4,5,10,9,0
290,18,1,8,259,0,0,7,7,9,7,4,5,34,5,4,5,10,9,0
290,18,1,17,268,1,1,8,8,9,8,8,6,34,5,4,5,10,9,1
290,18,1,12,263,1,1,8,9,9,9,8,6,34,5,4,5,10,9,1
290,18,1,20,271,0,1,6,7,7,6,6,6,34,5,4,5,10,9,0
290,18,1,5,256,0,0,7,6,6,6,5,6,34,5,4,5,10,9,1
290,18,1,4,255,0,0,6,6,6,6,6,6,34,5,4,5,10,9,0
290,18,1,18,269,0,0,9,6,8,5,8,6,34,5,4,5,10,9,1
290,18,1,16,267,0,0,4,6,7,4,6,6,34,5,4,5,10,9,0
290,18,1,21,272,0,1,7,6,9,7,8,7,34,5,4,5,10,9,0
290,18,1,7,258,0,0,4,7,9,6,7,7,34,5,4,5,10,9,1
291,19,1,6,257,0,0,5,7,9,8,10,0,27,6,9,7,9,9,1
291,19,1,14,265,0,0,6,7,7,6,7,2,27,6,9,7,9,9,0
291,19,1,11,262,0,0,7,8,8,7,8,4,27,6,9,7,9,9,1
291,19,1,13,264,0,0,7,6,6,3,6,4,27,6,9,7,9,9,1
291,19,1,8,259,0,0,6,8,8,6,7,4,27,6,9,7,9,9,1
291,19,1,12,263,0,0,4,10,10,8,10,4,27,6,9,7,9,9,1
291,19,1,9,260,1,1,6,7,9,7,10,5,27,6,9,7,9,9,1
291,19,1,10,261,1,1,4,8,8,7,8,5,27,6,9,7,9,9,1
291,19,1,4,255,0,0,7,7,7,7,7,5,27,6,9,7,9,9,1
291,19,1,5,256,0,0,5,6,7,4,6,5,27,6,9,7,9,9,1
291,19,1,3,254,0,0,5,7,9,8,9,5,27,6,9,7,9,9,1
291,19,1,19,270,0,0,4,5,8,5,7,5,27,6,9,7,9,9,1
291,19,1,17,268,0,0,5,8,9,7,9,6,27,6,9,7,9,9,1
291,19,1,16,267,0,0,4,7,7,6,7,6,27,6,9,7,9,9,1
291,19,1,2,253,0,0,4,7,7,6,8,6,27,6,9,7,9,9,1
291,19,1,20,271,0,0,4,7,6,6,5,6,27,6,9,7,9,9,1
291,19,1,7,258,0,0,4,5,9,2,4,6,27,6,9,7,9,9,1
291,19,1,18,269,1,1,7,8,9,8,9,7,27,6,9,7,9,9,1
291,19,1,21,272,0,0,5,6,10,6,10,8,27,6,9,7,9,9,1
291,19,1,15,266,1,1,7,8,9,9,9,8,27,6,9,7,9,9,1
291,19,1,1,252,1,1,1,7,9,2,9,8,27,6,9,7,9,9,1
292,20,1,11,262,0,0,10,9,9,6,6,2,28,8,10,8,10,10,0
292,20,1,14,265,0,0,9,6,8,4,7,2,28,8,10,8,10,10,0
292,20,1,1,252,0,1,8,1,8,1,8,3,28,8,10,8,10,10,0
292,20,1,15,266,1,1,6,7,8,6,4,3,28,8,10,8,10,10,1
292,20,1,12,263,1,1,10,8,9,10,10,4,28,8,10,8,10,10,1
292,20,1,13,264,0,0,6,7,6,7,6,4,28,8,10,8,10,10,1
292,20,1,8,259,0,0,7,7,8,6,8,4,28,8,10,8,10,10,0
292,20,1,6,257,0,0,7,7,7,7,6,5,28,8,10,8,10,10,1
292,20,1,19,270,0,1,7,7,7,6,6,5,28,8,10,8,10,10,0
292,20,1,3,254,0,0,8,7,5,5,7,5,28,8,10,8,10,10,0
292,20,1,18,269,0,0,8,7,7,9,7,5,28,8,10,8,10,10,0
292,20,1,7,258,1,1,9,10,9,9,8,5,28,8,10,8,10,10,1
292,20,1,17,268,1,1,9,8,9,8,8,6,28,8,10,8,10,10,1
292,20,1,16,267,0,0,5,5,6,7,7,6,28,8,10,8,10,10,0
292,20,1,2,253,0,0,5,7,6,6,7,6,28,8,10,8,10,10,1
292,20,1,20,271,0,1,7,7,7,6,6,6,28,8,10,8,10,10,0
292,20,1,4,255,0,0,6,7,7,6,6,6,28,8,10,8,10,10,0
292,20,1,9,260,0,1,8,8,8,8,9,6,28,8,10,8,10,10,0
292,20,1,21,272,0,0,6,8,8,7,8,7,28,8,10,8,10,10,1
292,20,1,5,256,0,0,7,7,7,7,6,7,28,8,10,8,10,10,1
292,20,1,10,261,0,0,6,6,6,8,8,7,28,8,10,8,10,10,0
293,21,1,6,257,0,0,3,5,5,5,5,3,28,7,10,9,9,9,0
293,21,1,3,254,0,0,4,4,5,5,6,3,28,7,10,9,9,9,0
293,21,1,11,262,0,0,8,8,8,8,8,3,28,7,10,9,9,9,0
293,21,1,14,265,0,0,6,8,8,4,8,3,28,7,10,9,9,9,0
293,21,1,5,256,0,0,5,6,7,4,7,4,28,7,10,9,9,9,0
293,21,1,13,264,0,0,3,7,6,4,6,4,28,7,10,9,9,9,0
293,21,1,12,263,0,0,9,9,9,4,10,4,28,7,10,9,9,9,0
293,21,1,8,259,0,0,6,6,7,6,8,4,28,7,10,9,9,9,0
293,21,1,17,268,1,1,7,8,9,6,9,5,28,7,10,9,9,9,1
293,21,1,19,270,0,1,6,5,5,5,6,5,28,7,10,9,9,9,0
293,21,1,10,261,0,0,7,6,7,6,5,5,28,7,10,9,9,9,0
293,21,1,9,260,0,1,7,7,8,8,9,5,28,7,10,9,9,9,0
293,21,1,15,266,0,0,4,5,4,5,6,5,28,7,10,9,9,9,0
293,21,1,20,271,1,1,6,7,6,7,7,6,28,7,10,9,9,9,1
293,21,1,4,255,0,0,6,6,6,6,6,6,28,7,10,9,9,9,0
293,21,1,18,269,0,0,8,6,7,7,7,6,28,7,10,9,9,9,1
293,21,1,2,253,0,1,5,7,6,6,6,6,28,7,10,9,9,9,0
293,21,1,16,267,0,0,4,7,6,5,6,6,28,7,10,9,9,9,0
293,21,1,7,258,0,1,6,7,9,3,6,6,28,7,10,9,9,9,0
293,21,1,1,252,0,0,2,8,8,3,8,6,28,7,10,9,9,9,1
293,21,1,21,272,0,0,6,6,6,6,6,8,28,7,10,9,9,9,1
294,1,0,11,318,0,1,6,7,7,6,5,3,30,9,10,7,9,7,0
294,1,0,2,309,0,0,10,10,10,10,10,3,30,9,10,7,9,7,0
294,1,0,8,315,0,1,9,8,10,7,7,5,30,9,10,7,9,7,0
294,1,0,14,321,0,0,7,7,7,7,5,5,30,9,10,7,9,7,0
294,1,0,4,311,0,0,6,7,8,5,4,5,30,9,10,7,9,7,0
294,1,0,13,320,0,1,10,8,10,7,9,5,30,9,10,7,9,7,0
294,1,0,1,308,0,1,9,9,9,8,7,6,30,9,10,7,9,7,0
294,1,0,9,316,1,1,7,8,9,8,7,6,30,9,10,7,9,7,1
294,1,0,7,314,0,1,7,7,6,6,6,6,30,9,10,7,9,7,0
294,1,0,3,310,0,0,7,7,8,6,7,6,30,9,10,7,9,7,0
294,1,0,5,312,0,1,8,8,8,7,8,7,30,9,10,7,9,7,0
294,1,0,6,313,0,0,6,5,6,7,8,7,30,9,10,7,9,7,0
294,1,0,12,319,0,1,10,9,9,8,7,7,30,9,10,7,9,7,0
294,1,0,10,317,0,1,8,7,9,7,7,7,30,9,10,7,9,7,0
295,2,0,11,318,0,0,6,6,6,6,4,1,30,7,10,8,8,8,0
295,2,0,13,320,0,0,5,7,7,5,5,2,30,7,10,8,8,8,0
295,2,0,9,316,0,0,5,6,6,6,5,3,30,7,10,8,8,8,0
295,2,0,8,315,0,1,7,7,9,7,4,4,30,7,10,8,8,8,0
295,2,0,2,309,0,0,9,10,8,10,8,4,30,7,10,8,8,8,1
295,2,0,1,308,0,1,8,9,8,8,7,5,30,7,10,8,8,8,0
295,2,0,3,310,0,0,6,7,7,5,6,5,30,7,10,8,8,8,1
295,2,0,14,321,0,0,4,5,6,5,6,5,30,7,10,8,8,8,1
295,2,0,5,312,0,0,5,6,6,3,4,5,30,7,10,8,8,8,0
295,2,0,4,311,0,0,4,5,5,5,7,6,30,7,10,8,8,8,1
295,2,0,12,319,0,0,6,9,7,6,6,6,30,7,10,8,8,8,0
295,2,0,10,317,0,0,4,7,7,4,7,6,30,7,10,8,8,8,1
295,2,0,7,314,0,0,4,6,5,5,5,6,30,7,10,8,8,8,0
296,3,0,11,318,0,1,4,5,7,5,5,1,28,8,9,6,10,9,0
296,3,0,13,320,0,0,5,8,8,5,7,1,28,8,9,6,10,9,0
296,3,0,8,315,0,0,7,8,8,4,4,3,28,8,9,6,10,9,1
296,3,0,1,308,0,1,7,8,8,7,6,4,28,8,9,6,10,9,0
296,3,0,14,321,0,0,4,7,7,6,7,5,28,8,9,6,10,9,1
296,3,0,3,310,0,0,6,8,8,7,6,5,28,8,9,6,10,9,0
296,3,0,5,312,0,0,3,6,7,4,8,5,28,8,9,6,10,9,0
296,3,0,7,314,0,0,4,6,6,5,8,6,28,8,9,6,10,9,0
296,3,0,9,316,1,1,6,8,8,8,7,6,28,8,9,6,10,9,1
296,3,0,6,313,0,0,3,6,9,4,8,6,28,8,9,6,10,9,1
296,3,0,12,319,1,1,6,9,7,6,6,7,28,8,9,6,10,9,1
296,3,0,10,317,1,1,5,10,9,9,9,7,28,8,9,6,10,9,1
296,3,0,4,311,0,0,5,5,7,5,8,7,28,8,9,6,10,9,0
296,3,0,2,309,0,0,8,10,10,8,10,8,28,8,9,6,10,9,0
297,4,0,11,318,0,1,7,7,6,6,7,1,21,8,10,9,8,9,0
297,4,0,13,320,0,0,6,10,7,5,5,1,21,8,10,9,8,9,0
297,4,0,1,308,1,1,8,9,8,8,6,4,21,8,10,9,8,9,1
297,4,0,8,315,0,0,6,8,8,6,3,4,21,8,10,9,8,9,0
297,4,0,14,321,0,0,6,7,7,7,7,5,21,8,10,9,8,9,0
297,4,0,9,316,1,1,7,6,6,7,7,5,21,8,10,9,8,9,1
297,4,0,7,314,0,1,5,5,6,6,6,5,21,8,10,9,8,9,0
297,4,0,10,317,0,0,8,4,6,4,6,5,21,8,10,9,8,9,1
297,4,0,4,311,0,1,7,8,5,6,5,6,21,8,10,9,8,9,0
297,4,0,5,312,0,0,7,5,5,6,3,6,21,8,10,9,8,9,0
297,4,0,3,310,1,1,9,8,7,8,7,7,21,8,10,9,8,9,1
297,4,0,6,313,0,1,6,7,6,7,7,8,21,8,10,9,8,9,0
297,4,0,12,319,1,1,9,9,7,8,9,9,21,8,10,9,8,9,1
298,5,0,11,318,0,1,5,6,7,6,6,1,22,7,10,9,10,10,0
298,5,0,2,309,0,0,8,10,8,8,8,3,22,7,10,9,10,10,1
298,5,0,9,316,0,0,5,6,5,4,4,3,22,7,10,9,10,10,1
298,5,0,4,311,0,0,5,6,6,7,5,4,22,7,10,9,10,10,1
298,5,0,7,314,0,0,4,5,5,4,4,4,22,7,10,9,10,10,0
298,5,0,1,308,0,1,9,8,9,8,7,5,22,7,10,9,10,10,0
298,5,0,14,321,0,0,4,7,7,6,6,5,22,7,10,9,10,10,1
298,5,0,8,315,0,1,8,7,9,8,3,5,22,7,10,9,10,10,0
298,5,0,3,310,0,0,7,7,7,8,6,5,22,7,10,9,10,10,0
298,5,0,5,312,0,0,5,7,7,5,5,6,22,7,10,9,10,10,1
298,5,0,6,313,0,0,4,6,7,5,7,7,22,7,10,9,10,10,1
298,5,0,12,319,0,0,7,8,8,5,6,7,22,7,10,9,10,10,0
298,5,0,10,317,0,0,4,8,7,4,6,7,22,7,10,9,10,10,1
299,6,0,11,318,0,1,4,7,8,7,4,1,24,6,9,9,8,9,0
299,6,0,13,320,0,0,6,10,8,6,5,1,24,6,9,9,8,9,0
299,6,0,2,309,0,0,7,10,9,9,8,3,24,6,9,9,8,9,0
299,6,0,3,310,0,0,6,6,6,6,6,4,24,6,9,9,8,9,0
299,6,0,6,313,0,0,4,7,7,5,5,4,24,6,9,9,8,9,1
299,6,0,14,321,0,0,6,7,7,6,6,5,24,6,9,9,8,9,0
299,6,0,8,315,0,1,7,9,9,7,6,5,24,6,9,9,8,9,0
299,6,0,7,314,0,0,6,6,5,5,6,5,24,6,9,9,8,9,0
299,6,0,1,308,0,1,8,9,8,8,6,6,24,6,9,9,8,9,0
299,6,0,9,316,1,1,5,8,7,8,5,7,24,6,9,9,8,9,1
299,6,0,5,312,0,0,5,7,8,7,6,7,24,6,9,9,8,9,1
299,6,0,12,319,0,1,7,9,8,10,9,8,24,6,9,9,8,9,0
299,6,0,10,317,0,0,5,8,8,7,6,8,24,6,9,9,8,9,0
299,6,0,4,311,0,0,5,5,6,4,7,10,24,6,9,9,8,9,1
300,7,0,11,318,0,1,7,7,7,6,5,1,35,8,9,9,9,10,0
300,7,0,13,320,0,0,9,4,5,2,2,1,35,8,9,9,9,10,0
300,7,0,4,311,0,0,4,2,5,4,5,4,35,8,9,9,9,10,0
300,7,0,3,310,0,0,6,6,6,5,7,4,35,8,9,9,9,10,0
300,7,0,7,314,0,0,5,7,7,4,5,4,35,8,9,9,9,10,0
300,7,0,1,308,0,0,6,8,8,7,6,5,35,8,9,9,9,10,0
300,7,0,14,321,0,0,4,7,7,5,5,5,35,8,9,9,9,10,0
300,7,0,5,312,0,0,4,6,6,4,4,5,35,8,9,9,9,10,1
300,7,0,10,317,0,0,4,7,8,5,6,6,35,8,9,9,9,10,1
300,7,0,8,315,0,0,5,9,9,6,6,6,35,8,9,9,9,10,1
300,7,0,2,309,0,0,10,10,8,9,8,6,35,8,9,9,9,10,1
300,7,0,12,319,1,1,6,8,9,8,9,7,35,8,9,9,9,10,1
300,7,0,9,316,1,1,6,8,8,7,7,7,35,8,9,9,9,10,1
301,8,0,11,318,0,0,7,7,7,6,7,1,34,9,9,8,9,8,1
301,8,0,13,320,0,0,7,8,9,2,9,1,34,9,9,8,9,8,0
301,8,0,1,308,0,0,7,9,8,7,6,2,34,9,9,8,9,8,0
301,8,0,9,316,0,0,5,6,8,4,5,2,34,9,9,8,9,8,0
301,8,0,5,312,0,0,6,6,8,5,8,3,34,9,9,8,9,8,0
301,8,0,8,315,0,0,5,8,8,7,7,3,34,9,9,8,9,8,0
301,8,0,12,319,0,0,5,6,7,8,9,5,34,9,9,8,9,8,0
301,8,0,14,321,0,0,6,7,8,7,5,5,34,9,9,8,9,8,1
301,8,0,7,314,0,1,7,7,7,7,5,6,34,9,9,8,9,8,0
301,8,0,3,310,0,1,8,7,7,6,7,6,34,9,9,8,9,8,0
301,8,0,2,309,1,1,8,10,10,8,10,8,34,9,9,8,9,8,1
301,8,0,6,313,0,0,5,8,9,8,8,8,34,9,9,8,9,8,1
301,8,0,10,317,0,0,4,10,10,8,5,8,34,9,9,8,9,8,1
301,8,0,4,311,1,1,6,6,7,8,7,10,34,9,9,8,9,8,1
302,10,0,4,311,0,0,4,0,2,0,3,0,21,8,8,8,8,10,1
302,10,0,11,318,0,0,4,3,5,4,6,1,21,8,8,8,8,10,0
302,10,0,8,315,0,0,2,8,6,4,7,1,21,8,8,8,8,10,1
302,10,0,2,309,0,0,5,4,4,4,4,2,21,8,8,8,8,10,0
302,10,0,3,310,0,0,6,6,5,7,5,4,21,8,8,8,8,10,0
302,10,0,1,308,0,0,8,9,10,8,7,5,21,8,8,8,8,10,0
302,10,0,14,321,0,0,6,6,7,8,7,5,21,8,8,8,8,10,0
302,10,0,9,316,0,0,4,5,6,8,7,5,21,8,8,8,8,10,1
302,10,0,7,314,0,0,7,5,6,7,6,5,21,8,8,8,8,10,0
302,10,0,12,319,0,0,7,8,7,6,8,5,21,8,8,8,8,10,0
302,10,0,13,320,0,0,5,8,6,10,5,5,21,8,8,8,8,10,0
302,10,0,6,313,0,0,3,6,4,8,6,7,21,8,8,8,8,10,0
302,10,0,10,317,0,0,4,7,8,6,7,7,21,8,8,8,8,10,0
302,10,0,5,312,0,0,6,4,4,8,4,10,21,8,8,8,8,10,1
303,11,0,11,318,0,1,6,4,5,5,5,1,33,8,10,9,8,6,0
303,11,0,1,308,0,0,8,9,10,7,6,2,33,8,10,9,8,6,0
303,11,0,13,320,0,0,7,7,7,5,5,2,33,8,10,9,8,6,0
303,11,0,3,310,0,0,6,8,7,5,5,4,33,8,10,9,8,6,0
303,11,0,8,315,0,0,7,7,7,7,6,4,33,8,10,9,8,6,0
303,11,0,9,316,0,0,6,5,6,6,3,4,33,8,10,9,8,6,0
303,11,0,12,319,0,1,9,7,8,9,8,5,33,8,10,9,8,6,0
303,11,0,14,321,0,0,5,7,7,6,6,5,33,8,10,9,8,6,0
303,11,0,5,312,0,1,9,8,8,6,7,6,33,8,10,9,8,6,0
303,11,0,6,313,1,1,7,7,9,8,9,6,33,8,10,9,8,6,1
303,11,0,7,314,0,1,6,7,7,7,6,6,33,8,10,9,8,6,0
303,11,0,10,317,0,1,7,7,9,8,7,7,33,8,10,9,8,6,0
303,11,0,4,311,0,1,8,7,7,8,5,7,33,8,10,9,8,6,0
303,11,0,2,309,0,1,10,10,10,9,10,9,33,8,10,9,8,6,0
304,12,0,11,318,0,0,5,6,5,6,6,1,28,6,10,10,8,8,0
304,12,0,2,309,0,0,8,10,8,10,8,2,28,6,10,10,8,8,0
304,12,0,13,320,0,0,5,7,6,5,5,3,28,6,10,10,8,8,0
304,12,0,1,308,0,0,7,9,8,7,6,4,28,6,10,10,8,8,0
304,12,0,8,315,0,0,7,9,8,8,3,4,28,6,10,10,8,8,0
304,12,0,9,316,0,1,8,8,8,9,6,5,28,6,10,10,8,8,0
304,12,0,7,314,0,0,5,7,5,6,7,5,28,6,10,10,8,8,0
304,12,0,14,321,0,0,4,7,6,6,5,5,28,6,10,10,8,8,0
304,12,0,10,317,1,1,8,6,8,8,8,6,28,6,10,10,8,8,1
304,12,0,3,310,0,1,8,7,7,7,7,6,28,6,10,10,8,8,0
304,12,0,5,312,0,0,6,6,6,6,4,6,28,6,10,10,8,8,0
304,12,0,12,319,0,0,6,6,6,9,8,7,28,6,10,10,8,8,0
304,12,0,6,313,0,0,6,8,7,8,6,7,28,6,10,10,8,8,0
304,12,0,4,311,0,1,7,7,4,5,5,9,28,6,10,10,8,8,0
305,13,0,13,320,0,0,8,2,9,5,9,1,29,7,9,8,9,5,0
305,13,0,11,318,0,0,5,6,5,6,5,2,29,7,9,8,9,5,0
305,13,0,9,316,0,0,5,6,5,4,4,2,29,7,9,8,9,5,0
305,13,0,1,308,0,0,8,9,8,7,6,5,29,7,9,8,9,5,0
305,13,0,2,309,1,1,10,10,10,10,10,5,29,7,9,8,9,5,1
305,13,0,5,312,0,0,5,7,8,4,8,5,29,7,9,8,9,5,1
305,13,0,14,321,0,0,4,8,7,6,5,5,29,7,9,8,9,5,1
305,13,0,3,310,0,0,7,8,7,6,6,5,29,7,9,8,9,5,1
305,13,0,6,313,0,0,6,7,7,5,6,5,29,7,9,8,9,5,0
305,13,0,7,314,0,0,6,6,6,6,5,6,29,7,9,8,9,5,1
305,13,0,8,315,1,1,9,8,8,6,4,6,29,7,9,8,9,5,1
305,13,0,12,319,0,0,6,8,6,5,8,7,29,7,9,8,9,5,0
305,13,0,10,317,0,1,8,9,9,8,5,9,29,7,9,8,9,5,0
305,13,0,4,311,0,0,5,7,6,5,6,10,29,7,9,8,9,5,1
306,14,0,13,320,0,0,6,7,4,4,4,1,22,6,9,8,8,8,0
306,14,0,9,316,0,0,6,6,5,3,4,2,22,6,9,8,8,8,1
306,14,0,11,318,0,0,4,6,5,4,5,3,22,6,9,8,8,8,0
306,14,0,14,321,0,0,4,8,7,7,5,5,22,6,9,8,8,8,0
306,14,0,6,313,0,0,4,8,6,6,6,5,22,6,9,8,8,8,1
306,14,0,3,310,0,0,8,8,7,6,7,5,22,6,9,8,8,8,0
306,14,0,1,308,0,0,10,10,10,10,8,6,22,6,9,8,8,8,0
306,14,0,5,312,0,0,7,6,6,5,5,6,22,6,9,8,8,8,1
306,14,0,8,315,1,1,8,8,9,10,4,6,22,6,9,8,8,8,1
306,14,0,7,314,0,1,9,8,7,8,5,7,22,6,9,8,8,8,0
306,14,0,12,319,0,0,8,6,7,6,5,7,22,6,9,8,8,8,0
306,14,0,10,317,0,0,7,10,7,6,4,7,22,6,9,8,8,8,1
306,14,0,4,311,0,0,6,5,5,2,8,8,22,6,9,8,8,8,1
307,15,0,11,318,0,0,6,6,7,6,5,2,27,5,8,7,8,8,0
307,15,0,13,320,0,0,6,8,8,4,6,2,27,5,8,7,8,8,0
307,15,0,9,316,1,1,7,7,7,6,6,3,27,5,8,7,8,8,1
307,15,0,1,308,0,1,8,9,9,8,7,5,27,5,8,7,8,8,0
307,15,0,14,321,0,0,6,8,7,8,7,5,27,5,8,7,8,8,0
307,15,0,7,314,0,1,7,8,7,7,5,6,27,5,8,7,8,8,0
307,15,0,12,319,0,1,9,9,7,7,5,6,27,5,8,7,8,8,0
307,15,0,10,317,1,1,7,7,7,6,8,7,27,5,8,7,8,8,1
307,15,0,6,313,0,0,5,7,9,8,8,7,27,5,8,7,8,8,1
307,15,0,5,312,1,1,7,8,8,6,7,7,27,5,8,7,8,8,1
307,15,0,3,310,0,1,8,8,8,8,8,7,27,5,8,7,8,8,0
307,15,0,8,315,0,1,10,8,10,9,5,7,27,5,8,7,8,8,0
307,15,0,4,311,0,0,5,8,6,7,5,8,27,5,8,7,8,8,1
308,1,1,3,296,0,0,5,5,6,3,3,1,27,7,10,8,8,7,1
308,1,1,12,304,0,0,2,8,9,1,8,2,27,7,10,8,8,7,0
308,1,1,2,295,0,0,4,10,9,6,6,4,27,7,10,8,8,7,1
308,1,1,14,306,0,0,9,9,9,9,8,5,27,7,10,8,8,7,0
308,1,1,15,307,0,0,3,6,7,5,5,5,27,7,10,8,8,7,1
308,1,1,8,301,0,0,5,6,8,2,9,5,27,7,10,8,8,7,0
308,1,1,1,294,0,0,4,9,9,6,8,6,27,7,10,8,8,7,1
308,1,1,5,298,0,0,6,8,8,6,8,6,27,7,10,8,8,7,1
308,1,1,4,297,1,1,5,10,8,7,8,8,27,7,10,8,8,7,1
308,1,1,11,303,0,0,4,6,7,5,8,8,27,7,10,8,8,7,0
308,1,1,13,305,0,0,5,8,8,7,7,8,27,7,10,8,8,7,0
308,1,1,6,299,0,0,8,9,10,10,10,8,27,7,10,8,8,7,1
308,1,1,7,300,0,0,6,10,10,9,10,10,27,7,10,8,8,7,0
309,2,1,3,296,0,0,7,8,9,3,5,1,32,7,8,9,9,7,0
309,2,1,1,294,0,0,7,9,8,9,7,3,32,7,8,9,9,7,0
309,2,1,15,307,0,0,4,7,6,7,5,3,32,7,8,9,9,7,1
309,2,1,10,302,0,0,4,9,8,4,8,4,32,7,8,9,9,7,0
309,2,1,6,299,0,0,7,8,8,7,7,5,32,7,8,9,9,7,0
309,2,1,8,301,1,1,6,7,10,5,10,5,32,7,8,9,9,7,1
309,2,1,12,304,0,0,6,7,8,8,7,5,32,7,8,9,9,7,0
309,2,1,14,306,0,1,8,9,8,9,8,6,32,7,8,9,9,7,0
309,2,1,5,298,0,1,7,9,9,6,7,7,32,7,8,9,9,7,0
309,2,1,11,303,0,0,7,8,8,8,8,8,32,7,8,9,9,7,1
309,2,1,13,305,1,1,7,9,9,8,2,8,32,7,8,9,9,7,1
309,2,1,7,300,0,1,10,10,10,10,9,9,32,7,8,9,9,7,0
309,2,1,4,297,0,1,7,8,8,8,8,9,32,7,8,9,9,7,0
310,3,1,3,296,0,0,6,5,5,3,1,1,25,7,6,8,7,4,0
310,3,1,1,294,0,0,5,6,5,5,5,2,25,7,6,8,7,4,0
310,3,1,8,301,0,0,3,7,7,2,9,2,25,7,6,8,7,4,1
310,3,1,6,299,0,0,8,8,8,8,8,3,25,7,6,8,7,4,0
310,3,1,15,307,0,0,4,6,6,4,4,3,25,7,6,8,7,4,1
310,3,1,12,304,0,0,8,7,9,2,6,3,25,7,6,8,7,4,1
310,3,1,14,306,0,0,7,6,6,6,6,5,25,7,6,8,7,4,0
310,3,1,11,303,0,0,7,5,7,3,6,6,25,7,6,8,7,4,0
310,3,1,5,298,0,0,7,7,8,6,7,7,25,7,6,8,7,4,0
310,3,1,13,305,0,1,8,7,8,6,6,7,25,7,6,8,7,4,0
310,3,1,2,295,0,1,6,9,10,5,5,7,25,7,6,8,7,4,0
310,3,1,4,297,1,1,7,8,9,7,8,8,25,7,6,8,7,4,1
310,3,1,7,300,0,0,6,9,10,7,7,8,25,7,6,8,7,4,0
311,4,1,3,296,0,0,7,6,6,5,3,1,29,9,9,10,9,3,0
311,4,1,1,294,0,0,6,6,6,5,8,1,29,9,9,10,9,3,0
